Date,Line(QZAR1M=)
02 May 2006,115.5
01 May 2006,113
28 April 2006,112.5
27 April 2006,111.5
26 April 2006,111.5
25 April 2006,118.5
24 April 2006,108.5
21 April 2006,109
20 April 2006,112.5
19 April 2006,109
18 April 2006,116
17 April 2006,114
14 April 2006,113.5
13 April 2006,114
12 April 2006,114
11 April 2006,121.5
10 April 2006,114.5
07 April 2006,113.5
06 April 2006,112
05 April 2006,115.5
04 April 2006,120
03 April 2006,116.5
31 March 2006,118.5
30 March 2006,119.5
29 March 2006,117
28 March 2006,122.5
27 March 2006,123.5
24 March 2006,126
23 March 2006,128.5
22 March 2006,128
21 March 2006,133.5
20 March 2006,130
17 March 2006,132.5
16 March 2006,122.5
15 March 2006,126.5
14 March 2006,135
13 March 2006,140
10 March 2006,137.5
09 March 2006,130
08 March 2006,132
07 March 2006,138
06 March 2006,143
03 March 2006,135
02 March 2006,133.5
01 March 2006,139
28 February 2006,137.5
27 February 2006,144
24 February 2006,137
23 February 2006,122
22 February 2006,124
21 February 2006,125
20 February 2006,120.5
17 February 2006,126.5
16 February 2006,127
15 February 2006,122.5
14 February 2006,124
13 February 2006,124
10 February 2006,121.5
09 February 2006,123.5
08 February 2006,122
07 February 2006,119.5
06 February 2006,119
03 February 2006,120
02 February 2006,121
01 February 2006,118.5
31 January 2006,115
30 January 2006,121
27 January 2006,120
26 January 2006,128
25 January 2006,134.5
24 January 2006,134.5
23 January 2006,135
20 January 2006,127.5
19 January 2006,131
18 January 2006,136.5
17 January 2006,140.5
16 January 2006,139.5
13 January 2006,129
12 January 2006,129.5
11 January 2006,131
10 January 2006,134
09 January 2006,137.5
06 January 2006,130
05 January 2006,135.5
04 January 2006,139.5
03 January 2006,143
02 January 2006,152.5
30 December 2005,153
29 December 2005,145.5
28 December 2005,155.5
27 December 2005,154.5
26 December 2005,159.5
23 December 2005,159
22 December 2005,150
21 December 2005,148.5
20 December 2005,153
19 December 2005,157
16 December 2005,143
15 December 2005,144.5
14 December 2005,139.5
13 December 2005,157.5
12 December 2005,167
09 December 2005,152.5
08 December 2005,151
07 December 2005,152
06 December 2005,160
05 December 2005,167
02 December 2005,158
01 December 2005,163.5
30 November 2005,166
29 November 2005,170
28 November 2005,152
25 November 2005,150
24 November 2005,149
23 November 2005,160
22 November 2005,165
21 November 2005,153
18 November 2005,159
17 November 2005,156.5
16 November 2005,162.5
15 November 2005,170
14 November 2005,177.5
11 November 2005,160.5
10 November 2005,158.5
09 November 2005,159
08 November 2005,172
07 November 2005,159
04 November 2005,157.5
03 November 2005,156
02 November 2005,162.5
01 November 2005,169.5
31 October 2005,163.5
28 October 2005,163.5
27 October 2005,165.5
26 October 2005,170.5
25 October 2005,180
24 October 2005,180.5
21 October 2005,170.5
20 October 2005,174
19 October 2005,171.5
18 October 2005,178
17 October 2005,180
14 October 2005,170.5
13 October 2005,172.5
12 October 2005,170.5
11 October 2005,175
10 October 2005,183.5
07 October 2005,192.5
06 October 2005,190
05 October 2005,175.5
04 October 2005,181
03 October 2005,185
30 September 2005,168.5
29 September 2005,169
28 September 2005,175
27 September 2005,179.5
26 September 2005,168
23 September 2005,168
22 September 2005,162.5
21 September 2005,168.5
20 September 2005,174.5
19 September 2005,165.5
16 September 2005,169.5
15 September 2005,169.5
14 September 2005,174.5
13 September 2005,182.5
12 September 2005,174.5
09 September 2005,173
08 September 2005,177
07 September 2005,191
06 September 2005,198
05 September 2005,179.5
02 September 2005,181.5
01 September 2005,181.5
31 August 2005,191.5
30 August 2005,205.5
29 August 2005,189.5
26 August 2005,196.5
25 August 2005,197.5
24 August 2005,195.5
23 August 2005,200
22 August 2005,207
19 August 2005,200.5
18 August 2005,202
17 August 2005,198
16 August 2005,202.5
15 August 2005,209.5
12 August 2005,195
11 August 2005,190.5
10 August 2005,190
09 August 2005,192
08 August 2005,192
05 August 2005,197
04 August 2005,185.5
03 August 2005,193.5
02 August 2005,207.5
01 August 2005,214.5
29 July 2005,203.5
28 July 2005,202
27 July 2005,216.5
26 July 2005,217.5
25 July 2005,221.5
22 July 2005,206.5
21 July 2005,210
20 July 2005,209.75
19 July 2005,215.75
18 July 2005,218.75
15 July 2005,202.5
14 July 2005,205
13 July 2005,205
12 July 2005,207
11 July 2005,222.5
08 July 2005,213.5
07 July 2005,215
06 July 2005,214
05 July 2005,221
04 July 2005,228
01 July 2005,219.5
30 June 2005,219.5
29 June 2005,212.5
28 June 2005,219.5
27 June 2005,203
24 June 2005,205.5
23 June 2005,206.5
22 June 2005,213
21 June 2005,219.5
20 June 2005,206.5
17 June 2005,206
16 June 2005,210
15 June 2005,212.5
14 June 2005,220
13 June 2005,216.5
10 June 2005,212.5
09 June 2005,219.5
08 June 2005,213
07 June 2005,217.5
06 June 2005,206.5
03 June 2005,210
02 June 2005,213
01 June 2005,231
31 May 2005,235.5
30 May 2005,208.5
27 May 2005,208
26 May 2005,210
25 May 2005,214.5
24 May 2005,223
23 May 2005,227.5
20 May 2005,207.5
19 May 2005,207
18 May 2005,215
17 May 2005,223.5
16 May 2005,228.5
13 May 2005,211
12 May 2005,216
11 May 2005,205
10 May 2005,212.5
09 May 2005,216.5
06 May 2005,202.5
05 May 2005,197.5
04 May 2005,199.5
03 May 2005,211
02 May 2005,211
29 April 2005,194
28 April 2005,214
27 April 2005,215.5
26 April 2005,216
25 April 2005,221
22 April 2005,201
21 April 2005,200.5
20 April 2005,210.5
19 April 2005,220.5
18 April 2005,213
15 April 2005,214
14 April 2005,209
13 April 2005,242
12 April 2005,251
11 April 2005,239.5
08 April 2005,241
07 April 2005,237.5
06 April 2005,247
05 April 2005,263.5
04 April 2005,246
01 April 2005,245.5
31 March 2005,247.5
30 March 2005,269
29 March 2005,250.5
28 March 2005,265
25 March 2005,247.5
24 March 2005,247.5
23 March 2005,253.5
22 March 2005,255
21 March 2005,267.5
18 March 2005,262
17 March 2005,252.5
16 March 2005,249.5
15 March 2005,257.5
14 March 2005,261
11 March 2005,237.5
10 March 2005,241
09 March 2005,238.5
08 March 2005,246.5
07 March 2005,247
04 March 2005,238.5
03 March 2005,243.5
02 March 2005,244.5
01 March 2005,251.5
28 February 2005,260
25 February 2005,244.5
24 February 2005,247.5
23 February 2005,258.5
22 February 2005,225
21 February 2005,229.5
18 February 2005,231.5
17 February 2005,230
16 February 2005,234
15 February 2005,232.5
14 February 2005,238
11 February 2005,235
10 February 2005,227
09 February 2005,233
08 February 2005,234.5
07 February 2005,233
04 February 2005,231
03 February 2005,229
02 February 2005,229
01 February 2005,225
31 January 2005,225
28 January 2005,224
27 January 2005,224
26 January 2005,248
25 January 2005,259
24 January 2005,267.5
21 January 2005,253.5
20 January 2005,259
19 January 2005,266.5
18 January 2005,283.5
17 January 2005,292.5
14 January 2005,264.5
13 January 2005,265.5
12 January 2005,265.5
11 January 2005,273.5
10 January 2005,289
07 January 2005,273.5
06 January 2005,282
05 January 2005,268.5
04 January 2005,272.5
03 January 2005,270
31 December 2004,257.5
30 December 2004,257.5
29 December 2004,258.5
28 December 2004,267.5
27 December 2004,280.5
24 December 2004,280
23 December 2004,263
22 December 2004,265.5
21 December 2004,275
20 December 2004,284
17 December 2004,275
16 December 2004,293.5
15 December 2004,272.5
14 December 2004,275
13 December 2004,284
10 December 2004,271
09 December 2004,262.5
08 December 2004,263
07 December 2004,267.5
06 December 2004,269
03 December 2004,265
02 December 2004,266
01 December 2004,265
30 November 2004,270
29 November 2004,281
26 November 2004,267
25 November 2004,258.5
24 November 2004,275
23 November 2004,285
22 November 2004,265.5
19 November 2004,261.5
18 November 2004,265
17 November 2004,270
16 November 2004,281
15 November 2004,265
12 November 2004,279.5
11 November 2004,276
10 November 2004,285.5
09 November 2004,289
08 November 2004,278
05 November 2004,288.5
04 November 2004,272.5
03 November 2004,282.5
02 November 2004,280.5
01 November 2004,281
29 October 2004,283.5
28 October 2004,277.5
27 October 2004,305
26 October 2004,306
25 October 2004,320
22 October 2004,296.5
21 October 2004,313
20 October 2004,305.5
19 October 2004,319
18 October 2004,332.5
15 October 2004,315
14 October 2004,319.5
13 October 2004,320
12 October 2004,331.5
11 October 2004,340.5
08 October 2004,321.5
07 October 2004,320
06 October 2004,318
05 October 2004,326
04 October 2004,337
01 October 2004,314.5
30 September 2004,310
29 September 2004,312.5
28 September 2004,290
27 September 2004,298.5
24 September 2004,300
23 September 2004,302.5
22 September 2004,301.5
21 September 2004,317.5
20 September 2004,311.5
17 September 2004,312.5
16 September 2004,315.5
15 September 2004,329.5
14 September 2004,329
13 September 2004,314.5
10 September 2004,313
09 September 2004,317.5
08 September 2004,344.5
07 September 2004,352.5
06 September 2004,320
03 September 2004,321.5
02 September 2004,317
01 September 2004,332.5
31 August 2004,349
30 August 2004,330
27 August 2004,335.5
26 August 2004,337.5
25 August 2004,343
24 August 2004,361
23 August 2004,373.5
20 August 2004,385
19 August 2004,360
18 August 2004,345.5
17 August 2004,360
16 August 2004,369
13 August 2004,339.5
12 August 2004,337.5
11 August 2004,352.5
10 August 2004,362
09 August 2004,370
06 August 2004,370
05 August 2004,353.5
04 August 2004,368
03 August 2004,382.5
02 August 2004,392
30 July 2004,323
29 July 2004,355
28 July 2004,369.5
27 July 2004,371
26 July 2004,376
23 July 2004,356
22 July 2004,348
21 July 2004,345
20 July 2004,342
19 July 2004,351
16 July 2004,349
15 July 2004,355.5
14 July 2004,357.5
13 July 2004,357
12 July 2004,366.5
09 July 2004,357.5
08 July 2004,355.5
07 July 2004,365
06 July 2004,390
05 July 2004,400.5
02 July 2004,362
01 July 2004,366
30 June 2004,363.5
29 June 2004,377.5
28 June 2004,356.5
25 June 2004,362.5
24 June 2004,365
23 June 2004,371
22 June 2004,388
21 June 2004,368
18 June 2004,375
17 June 2004,379.5
16 June 2004,393
15 June 2004,392.5
14 June 2004,398
11 June 2004,386
10 June 2004,387.5
09 June 2004,396.5
08 June 2004,403.5
07 June 2004,411
04 June 2004,385
03 June 2004,384.5
02 June 2004,382.5
01 June 2004,423
31 May 2004,397.5
28 May 2004,395
27 May 2004,396.5
26 May 2004,433.5
25 May 2004,423
24 May 2004,437
21 May 2004,410
20 May 2004,408.5
19 May 2004,406
18 May 2004,406
17 May 2004,428
14 May 2004,422.5
13 May 2004,422.5
12 May 2004,420
11 May 2004,442
10 May 2004,465.5
07 May 2004,440
06 May 2004,419.5
05 May 2004,423
04 May 2004,432
03 May 2004,460.5
30 April 2004,427
29 April 2004,423
28 April 2004,380
27 April 2004,394.5
26 April 2004,394
23 April 2004,400
22 April 2004,420
21 April 2004,417
20 April 2004,417.5
19 April 2004,399
16 April 2004,395
15 April 2004,402
14 April 2004,410
13 April 2004,404
12 April 2004,411
09 April 2004,410.5
08 April 2004,410.5
07 April 2004,390
06 April 2004,421
05 April 2004,394.5
02 April 2004,400
01 April 2004,390
31 March 2004,401
30 March 2004,407
29 March 2004,391.5
26 March 2004,415
25 March 2004,418
24 March 2004,417
23 March 2004,429
22 March 2004,432.5
19 March 2004,444.5
18 March 2004,425
17 March 2004,420
16 March 2004,428
15 March 2004,444
12 March 2004,424
11 March 2004,419
10 March 2004,428
09 March 2004,439
08 March 2004,445.5
05 March 2004,477
04 March 2004,437.5
03 March 2004,444
02 March 2004,475
01 March 2004,440
27 February 2004,438
26 February 2004,437.5
25 February 2004,460
24 February 2004,395
23 February 2004,422.5
20 February 2004,415
19 February 2004,420
18 February 2004,460
17 February 2004,419
16 February 2004,417
13 February 2004,415
12 February 2004,423
11 February 2004,470
10 February 2004,435
09 February 2004,435
06 February 2004,430
05 February 2004,413
04 February 2004,450
03 February 2004,420
02 February 2004,435
30 January 2004,430
29 January 2004,427.5
28 January 2004,417.5
27 January 2004,443.5
26 January 2004,467.5
23 January 2004,480
22 January 2004,470
21 January 2004,482.5
20 January 2004,482.5
19 January 2004,512.5
16 January 2004,477.5
15 January 2004,465
14 January 2004,477.5
13 January 2004,490
12 January 2004,490
09 January 2004,442
08 January 2004,440
07 January 2004,445
06 January 2004,442.5
05 January 2004,440
02 January 2004,435
31 December 2003,450
30 December 2003,435
29 December 2003,440
24 December 2003,460
23 December 2003,490
22 December 2003,540
19 December 2003,500
18 December 2003,460
17 December 2003,445
16 December 2003,432.5
15 December 2003,435
12 December 2003,445
11 December 2003,405
10 December 2003,375
09 December 2003,402.5
08 December 2003,420
05 December 2003,383
04 December 2003,372.5
03 December 2003,370
02 December 2003,395
01 December 2003,420
28 November 2003,399
27 November 2003,417
26 November 2003,425
25 November 2003,429
24 November 2003,437.5
21 November 2003,461
20 November 2003,420
19 November 2003,440
18 November 2003,460
17 November 2003,430
14 November 2003,440
13 November 2003,437
12 November 2003,465
11 November 2003,480
10 November 2003,455
07 November 2003,451
06 November 2003,455
05 November 2003,477.5
04 November 2003,479
03 November 2003,440
31 October 2003,445
30 October 2003,465
29 October 2003,420
28 October 2003,435
27 October 2003,450
24 October 2003,461
23 October 2003,477.5
22 October 2003,473
21 October 2003,500
20 October 2003,522.5
17 October 2003,485
16 October 2003,465
15 October 2003,510
14 October 2003,537.5
13 October 2003,542.5
10 October 2003,502.5
09 October 2003,507.5
08 October 2003,511
07 October 2003,515
06 October 2003,550
03 October 2003,515
02 October 2003,520
01 October 2003,540
30 September 2003,565
29 September 2003,594
26 September 2003,543.5
25 September 2003,512.5
24 September 2003,550
23 September 2003,552.5
22 September 2003,578
19 September 2003,567.5
18 September 2003,560
17 September 2003,590
16 September 2003,607.5
15 September 2003,555
12 September 2003,562
11 September 2003,572.5
10 September 2003,595
09 September 2003,625
08 September 2003,572
05 September 2003,587
04 September 2003,610
03 September 2003,630
02 September 2003,650
01 September 2003,613.5
29 August 2003,617.5
28 August 2003,626
27 August 2003,665
26 August 2003,655
25 August 2003,682.5
22 August 2003,662.5
21 August 2003,662.5
20 August 2003,652.5
19 August 2003,665
18 August 2003,685
15 August 2003,655
14 August 2003,647.5
13 August 2003,640
12 August 2003,650
11 August 2003,680
08 August 2003,645
07 August 2003,635
06 August 2003,645
05 August 2003,700
04 August 2003,715
01 August 2003,662.5
31 July 2003,665
29 July 2003,657.5
28 July 2003,680
25 July 2003,720
24 July 2003,717
23 July 2003,707.5
22 July 2003,732.5
21 July 2003,722.5
18 July 2003,722.5
17 July 2003,720
16 July 2003,722
15 July 2003,747.5
14 July 2003,767.5
11 July 2003,730
10 July 2003,760
09 July 2003,768
08 July 2003,775
07 July 2003,770
04 July 2003,742.5
03 July 2003,757.5
02 July 2003,775
01 July 2003,812.5
30 June 2003,835
27 June 2003,790
26 June 2003,800
25 June 2003,812.5
24 June 2003,830
23 June 2003,787.5
20 June 2003,775
19 June 2003,773
18 June 2003,798
17 June 2003,825
16 June 2003,775
13 June 2003,775
12 June 2003,711
11 June 2003,790
10 June 2003,815
09 June 2003,777.5
06 June 2003,775
05 June 2003,760
04 June 2003,828
03 June 2003,840
02 June 2003,852
30 May 2003,808
29 May 2003,830
28 May 2003,873
27 May 2003,877.5
26 May 2003,892.5
23 May 2003,837
22 May 2003,835
21 May 2003,826
20 May 2003,855
19 May 2003,920
16 May 2003,830
15 May 2003,880
14 May 2003,823
13 May 2003,847.5
12 May 2003,853
09 May 2003,767
08 May 2003,760
07 May 2003,790
06 May 2003,820
05 May 2003,835
02 May 2003,793
01 May 2003,772.5
30 April 2003,775
29 April 2003,760
28 April 2003,760
25 April 2003,757
24 April 2003,762.5
23 April 2003,815
22 April 2003,837
21 April 2003,768
18 April 2003,762.5
17 April 2003,773
16 April 2003,787
15 April 2003,848
14 April 2003,800
11 April 2003,801
10 April 2003,810
09 April 2003,850
08 April 2003,890
07 April 2003,830
04 April 2003,830
03 April 2003,822.5
02 April 2003,850
01 April 2003,853
31 March 2003,822.5
28 March 2003,833
27 March 2003,802
26 March 2003,865
25 March 2003,895
24 March 2003,940
21 March 2003,855
20 March 2003,850
19 March 2003,837.5
18 March 2003,902.5
17 March 2003,917
14 March 2003,965
13 March 2003,857.5
12 March 2003,832.5
11 March 2003,842
10 March 2003,865
07 March 2003,812.5
06 March 2003,830
05 March 2003,815
04 March 2003,837.5
03 March 2003,905
28 February 2003,855
27 February 2003,852.5
26 February 2003,850
25 February 2003,770
24 February 2003,770
21 February 2003,760
20 February 2003,770
19 February 2003,890
18 February 2003,793
17 February 2003,793
14 February 2003,789
13 February 2003,795
12 February 2003,805
11 February 2003,802.5
10 February 2003,795
07 February 2003,793
06 February 2003,772.5
05 February 2003,772.5
04 February 2003,770
03 February 2003,792
31 January 2003,802.5
30 January 2003,805
29 January 2003,815
28 January 2003,845
27 January 2003,885
24 January 2003,917.5
23 January 2003,933
22 January 2003,955
21 January 2003,980
20 January 2003,990
17 January 2003,927.5
16 January 2003,910
15 January 2003,940
14 January 2003,980
13 January 2003,965
10 January 2003,892.5
09 January 2003,895
08 January 2003,940
07 January 2003,965
06 January 2003,962.5
03 January 2003,920
02 January 2003,905
31 December 2002,930
30 December 2002,965
27 December 2002,945
24 December 2002,935
23 December 2002,967.5
20 December 2002,990
19 December 2002,982.5
18 December 2002,1020
17 December 2002,1015
16 December 2002,1032.5
13 December 2002,1040
12 December 2002,955
11 December 2002,940
10 December 2002,965
09 December 2002,995
06 December 2002,950
05 December 2002,942.5
04 December 2002,947.5
03 December 2002,995
02 December 2002,1020
29 November 2002,1020
28 November 2002,940
27 November 2002,957
26 November 2002,980
25 November 2002,927
22 November 2002,1010
21 November 2002,1022
20 November 2002,992
19 November 2002,1005
18 November 2002,952.5
15 November 2002,950
14 November 2002,960
13 November 2002,1050
12 November 2002,1070
11 November 2002,980
08 November 2002,965
07 November 2002,972.5
06 November 2002,997.5
05 November 2002,1030
04 November 2002,955
01 November 2002,952.5
31 October 2002,952.5
30 October 2002,987.5
29 October 2002,920
28 October 2002,960
25 October 2002,985
24 October 2002,1025
23 October 2002,995
22 October 2002,1035
21 October 2002,1070
18 October 2002,1022.5
17 October 2002,1015
16 October 2002,1017.5
15 October 2002,1072.5
14 October 2002,1095
11 October 2002,1025
10 October 2002,1030
09 October 2002,1062
08 October 2002,1092.5
07 October 2002,1135
04 October 2002,1032.5
03 October 2002,1050
02 October 2002,1040
01 October 2002,1075
30 September 2002,1117.5
27 September 2002,1040
26 September 2002,1055
25 September 2002,1060
24 September 2002,1092.5
23 September 2002,1090
20 September 2002,997.5
19 September 2002,1000
18 September 2002,1037.5
17 September 2002,1065
16 September 2002,1020
13 September 2002,995
12 September 2002,1000
11 September 2002,1022.5
10 September 2002,1055
09 September 2002,950
06 September 2002,937.5
05 September 2002,950
04 September 2002,982
03 September 2002,1020
02 September 2002,935
30 August 2002,930
29 August 2002,930
28 August 2002,955
27 August 2002,985
26 August 2002,1034.5
23 August 2002,975
22 August 2002,990
21 August 2002,990
20 August 2002,1010
19 August 2002,1010
16 August 2002,965
15 August 2002,962
14 August 2002,970
13 August 2002,987
12 August 2002,1020
09 August 2002,955
08 August 2002,957.5
07 August 2002,955
06 August 2002,1010
05 August 2002,1020
02 August 2002,935
01 August 2002,950
31 July 2002,962.5
30 July 2002,980
29 July 2002,895
26 July 2002,930
25 July 2002,930
24 July 2002,950
23 July 2002,945
22 July 2002,970
19 July 2002,905
18 July 2002,922.5
17 July 2002,932.5
16 July 2002,950
15 July 2002,975
12 July 2002,923
11 July 2002,925
10 July 2002,915
09 July 2002,950
08 July 2002,987.5
05 July 2002,1020
04 July 2002,935
03 July 2002,930
02 July 2002,915
01 July 2002,980
28 June 2002,927.5
27 June 2002,932.5
26 June 2002,987
25 June 2002,945
21 June 2002,865
20 June 2002,862.5
19 June 2002,917.5
18 June 2002,962.5
17 June 2002,930
14 June 2002,920
13 June 2002,908
12 June 2002,915
11 June 2002,915
10 June 2002,852.5
07 June 2002,840
06 June 2002,837.5
05 June 2002,875
04 June 2002,875
03 June 2002,822.5
31 May 2002,845
30 May 2002,815
29 May 2002,780
28 May 2002,798
27 May 2002,835
24 May 2002,870
23 May 2002,870
22 May 2002,870
21 May 2002,910
20 May 2002,920
17 May 2002,855
16 May 2002,875
15 May 2002,905
14 May 2002,930
13 May 2002,965
10 May 2002,893
09 May 2002,905
08 May 2002,860
07 May 2002,890
06 May 2002,940
03 May 2002,902.5
02 May 2002,935
01 May 2002,940
30 April 2002,940
29 April 2002,970
26 April 2002,932.5
25 April 2002,867.5
24 April 2002,930
23 April 2002,890
22 April 2002,850
19 April 2002,842.5
18 April 2002,857.5
17 April 2002,880
16 April 2002,920
15 April 2002,860
12 April 2002,845
11 April 2002,855
10 April 2002,875
09 April 2002,920
08 April 2002,855
05 April 2002,830
04 April 2002,845
03 April 2002,875
02 April 2002,905
01 April 2002,875
28 March 2002,863
27 March 2002,875
26 March 2002,960
25 March 2002,950
22 March 2002,900
21 March 2002,925
20 March 2002,950
19 March 2002,915
18 March 2002,980
15 March 2002,910
14 March 2002,900
13 March 2002,925
12 March 2002,930
11 March 2002,920
08 March 2002,890
07 March 2002,865
06 March 2002,825
05 March 2002,840
04 March 2002,857.5
01 March 2002,840
28 February 2002,862.5
27 February 2002,885
26 February 2002,760
25 February 2002,750
22 February 2002,740
21 February 2002,727.5
20 February 2002,725
19 February 2002,755
18 February 2002,732.5
15 February 2002,735
14 February 2002,735
13 February 2002,755
12 February 2002,750
11 February 2002,737.5
08 February 2002,750
07 February 2002,730
06 February 2002,712.5
05 February 2002,715
04 February 2002,737.5
01 February 2002,747.5
31 January 2002,737.5
30 January 2002,770
29 January 2002,737.5
28 January 2002,755
25 January 2002,775
24 January 2002,750
23 January 2002,837.5
22 January 2002,875
21 January 2002,900
18 January 2002,862.5
17 January 2002,860
16 January 2002,900
15 January 2002,925
14 January 2002,920
11 January 2002,785
10 January 2002,795
09 January 2002,775
08 January 2002,825
07 January 2002,837.5
04 January 2002,770
03 January 2002,855
02 January 2002,875
31 December 2001,850
28 December 2001,840
27 December 2001,775
24 December 2001,830
21 December 2001,930
20 December 2001,950
19 December 2001,975
18 December 2001,1087.5
17 December 2001,1200
14 December 2001,1050
13 December 2001,780
12 December 2001,745
11 December 2001,750
10 December 2001,780
07 December 2001,715
06 December 2001,710
05 December 2001,750
04 December 2001,705
03 December 2001,700
30 November 2001,637.5
29 November 2001,625
28 November 2001,590
27 November 2001,607.5
26 November 2001,575
23 November 2001,595
22 November 2001,630
21 November 2001,607.5
20 November 2001,595
19 November 2001,595
16 November 2001,572.5
15 November 2001,580
14 November 2001,600
13 November 2001,635
12 November 2001,585
09 November 2001,560
08 November 2001,555
07 November 2001,570
06 November 2001,590
05 November 2001,550
02 November 2001,540
01 November 2001,543
31 October 2001,560
30 October 2001,570
29 October 2001,525
26 October 2001,545
25 October 2001,542.5
24 October 2001,525
23 October 2001,552.5
22 October 2001,577.5
19 October 2001,545
18 October 2001,563
17 October 2001,575
16 October 2001,585
15 October 2001,555
12 October 2001,532.5
11 October 2001,532.5
10 October 2001,562.5
09 October 2001,575
08 October 2001,590
05 October 2001,530
04 October 2001,535
03 October 2001,540
02 October 2001,532.5
01 October 2001,535
28 September 2001,502.5
27 September 2001,500
26 September 2001,515
25 September 2001,507.5
24 September 2001,487.5
21 September 2001,488
20 September 2001,478
19 September 2001,472.5
18 September 2001,477.5
17 September 2001,465
14 September 2001,438
13 September 2001,440
12 September 2001,475
11 September 2001,487.5
10 September 2001,430
07 September 2001,430
06 September 2001,427.5
05 September 2001,465
04 September 2001,472.5
03 September 2001,445.5
31 August 2001,442
30 August 2001,442.5
29 August 2001,407
28 August 2001,405.5
27 August 2001,427.5
24 August 2001,439
23 August 2001,453
22 August 2001,485
21 August 2001,494
20 August 2001,505
17 August 2001,452
16 August 2001,442
15 August 2001,445
14 August 2001,465
13 August 2001,478
10 August 2001,437
09 August 2001,429
08 August 2001,427
07 August 2001,434
06 August 2001,452.5
03 August 2001,431.5
02 August 2001,440
01 August 2001,460
31 July 2001,476
30 July 2001,481.5
27 July 2001,430
26 July 2001,419
25 July 2001,421.5
24 July 2001,428
23 July 2001,433.5
20 July 2001,413
19 July 2001,423
18 July 2001,433
17 July 2001,428
16 July 2001,438
13 July 2001,422.5
12 July 2001,422.5
11 July 2001,435.5
10 July 2001,455
09 July 2001,461.5
06 July 2001,437.5
05 July 2001,464
04 July 2001,451
03 July 2001,450
02 July 2001,449.5
29 June 2001,446.5
28 June 2001,444.5
27 June 2001,460
26 June 2001,453.5
25 June 2001,416
22 June 2001,420
21 June 2001,427.5
20 June 2001,432.5
19 June 2001,435
18 June 2001,408
15 June 2001,400
14 June 2001,410
13 June 2001,470
12 June 2001,510
11 June 2001,488
08 June 2001,481
07 June 2001,462
06 June 2001,458.5
05 June 2001,476
04 June 2001,452
01 June 2001,466
31 May 2001,472.5
30 May 2001,476.5
29 May 2001,443
28 May 2001,435
25 May 2001,450
24 May 2001,449.5
23 May 2001,462.5
22 May 2001,467.5
21 May 2001,472.5
18 May 2001,443
17 May 2001,444
16 May 2001,441
15 May 2001,449.5
14 May 2001,458
11 May 2001,429
10 May 2001,428
09 May 2001,425
08 May 2001,449.5
07 May 2001,468
04 May 2001,439.5
03 May 2001,435
02 May 2001,424
01 May 2001,425
30 April 2001,427
27 April 2001,445.5
26 April 2001,443
25 April 2001,428
24 April 2001,451
23 April 2001,403.5
20 April 2001,395.5
19 April 2001,390
18 April 2001,395
17 April 2001,387.5
12 April 2001,365
11 April 2001,365.5
10 April 2001,391.5
09 April 2001,366
06 April 2001,367
05 April 2001,365
04 April 2001,375
03 April 2001,385
02 April 2001,361
30 March 2001,363
29 March 2001,368
28 March 2001,377.5
27 March 2001,385
26 March 2001,396
23 March 2001,405.5
22 March 2001,371
21 March 2001,370
20 March 2001,367
19 March 2001,375
16 March 2001,354.5
15 March 2001,354
14 March 2001,360
13 March 2001,367
12 March 2001,370.5
09 March 2001,378
08 March 2001,336
07 March 2001,335
06 March 2001,350
05 March 2001,359
02 March 2001,342.5
01 March 2001,340
28 February 2001,344.5
27 February 2001,348
26 February 2001,324.5
23 February 2001,300
22 February 2001,299
21 February 2001,299.5
20 February 2001,310
19 February 2001,302.5
16 February 2001,292.5
15 February 2001,293.5
14 February 2001,299
13 February 2001,294
12 February 2001,293
09 February 2001,298
08 February 2001,303
07 February 2001,292.5
06 February 2001,288
05 February 2001,287.5
02 February 2001,287
01 February 2001,289
31 January 2001,286.5
30 January 2001,288
29 January 2001,282
26 January 2001,286.5
25 January 2001,297
24 January 2001,309.5
23 January 2001,328
22 January 2001,331
19 January 2001,308
18 January 2001,303
17 January 2001,300
16 January 2001,300
15 January 2001,314
12 January 2001,297
11 January 2001,299
10 January 2001,299
09 January 2001,305.5
08 January 2001,313
05 January 2001,282
04 January 2001,266.5
03 January 2001,247.5
02 January 2001,239.5
29 December 2000,246.5
28 December 2000,247
27 December 2000,265
22 December 2000,256
21 December 2000,263.5
20 December 2000,242
19 December 2000,245
18 December 2000,242
15 December 2000,238
14 December 2000,245
13 December 2000,260
12 December 2000,260.5
11 December 2000,243
08 December 2000,214
07 December 2000,204.5
06 December 2000,195
05 December 2000,220.5
04 December 2000,220.5
01 December 2000,246
30 November 2000,241
29 November 2000,242.5
28 November 2000,219
27 November 2000,225
24 November 2000,228.5
23 November 2000,224.5
22 November 2000,249
21 November 2000,252
20 November 2000,222.5
17 November 2000,223
16 November 2000,225
15 November 2000,240
14 November 2000,251.5
13 November 2000,235
10 November 2000,229
09 November 2000,233.5
08 November 2000,240
07 November 2000,239
06 November 2000,217.5
03 November 2000,222.5
02 November 2000,225
01 November 2000,227
31 October 2000,239
30 October 2000,221
27 October 2000,225
26 October 2000,241
25 October 2000,239.5
24 October 2000,237
23 October 2000,245
20 October 2000,235
19 October 2000,252
18 October 2000,265
17 October 2000,255
16 October 2000,280
13 October 2000,235.5
12 October 2000,235.5
11 October 2000,230.5
10 October 2000,237.5
09 October 2000,239
06 October 2000,222.5
05 October 2000,221.5
