Date,BRL,TRY,HUF,CHF,CAD,AUD,EUR,NOK,CZK,PLN,GBP,KRW,TWD,JPY,MXN,SEK,ZAR,NZD,SGD
1989-10-16,,,,0.6110601894286587,0.8501232678738417,0.7653,1.0986,0.14343086632243257,,,1.5759,,,0.007044734061289187,,0.15444492493976647,0.37646350186349437,0.5861,
1989-10-17,,,,0.6112469437652812,0.8509189925119128,0.7688,1.1001,0.14462361703666207,,,1.5754,,,0.007012130986606829,,0.1552819143154397,0.3768465480856195,0.5884,
1989-10-18,,,,0.6155361319709467,0.8522969402539845,0.7725,1.1097,0.14452120126022486,,,1.5912,,,0.007065140596297867,,0.15516144548402613,0.37745819650473705,0.5909,
1989-10-19,,,,0.6180851721367204,0.851861316977596,0.777,1.1121,0.14473036732567227,,,1.5992,,,0.007050197405527355,,0.15550406643133718,0.3777005589968273,0.5917,
1989-10-20,,,,0.6142883469500584,0.8519338899301414,0.7702,1.1053,0.14452328992817193,,,1.5896,,,0.007018528916339136,,0.15523611412959112,0.37616611495636476,0.5901,
1989-10-23,,,,0.6177415369409439,0.854627809588924,0.77,1.1114,0.14447109133462394,,,1.6022,,,0.007044734061289187,,0.15545813512421106,0.37603880720490357,0.5918,
1989-10-24,,,,0.6215426689042203,0.8533879501621437,0.7667,1.1186,0.14546512473634446,,,1.6059,,,0.0070736365565537244,,0.15671033661380304,0.37917567208887876,0.5905,
1989-10-25,,,,0.621967906456027,0.8512811781731505,0.7738,1.1197,0.14541435821373003,,,1.6139,,,0.007065639793683318,,0.15628418716594256,0.37976606410451164,0.5916,
1989-10-26,,,,0.6197706848466068,0.8509189925119128,0.7783,1.113,0.14534883720930233,,,1.5728,,,0.007042253521126761,,0.15659254619480112,0.37814331631688414,0.5912,0.5105948429920858
1989-10-27,,,,0.6251953735542357,0.8512811781731505,0.7789,1.1198,0.1452960406828914,,,1.5785,,,0.007061149555147578,,0.15660480776759844,0.3785727806170736,0.5920000000000001,
1989-10-30,,,,0.6221613886642196,0.851861316977596,0.7831,1.1181,0.14518002322880372,,,1.5822,,,0.007029876977152899,,0.15634771732332708,0.37957866767887644,0.5879,
1989-10-31,,,,0.6191950464396285,0.8521516829995739,0.7805,1.1139,0.14513788098693758,,,1.581,,,0.0070003500175008756,,0.15603058199407085,0.3791469194312796,0.5876,
1989-11-01,,,,0.6155740227762388,0.8517162081594414,0.7791,1.1103,0.14487504527345166,,,1.5762,,,0.0069574897377026376,,0.15603058199407085,0.38001140034201025,0.5867,0.5099439061703213
1989-11-02,,,,0.6185056902523504,0.8523695874531196,0.7769,1.1128,0.14436263894903997,,,1.5692,,,0.00697350069735007,,0.15550164831747218,0.3785727806170736,0.586,0.5107252298263534
1989-11-03,,,,0.6169792694965449,0.8530967411704488,0.7798,1.1098,0.14445648248465148,,,1.5685,,,0.0069764197014092364,,0.1559089491736826,0.38001140034201025,0.5870000000000001,0.5111167901865576
1989-11-06,,,,0.6159531875577456,0.8533879501621437,0.7822,1.1096,0.14414414414414414,,,1.5759999999999998,,,0.006951685783802572,,0.15552099533437014,0.3791469194312796,0.5873,0.5102040816326531
1989-11-07,,,,0.6188118811881188,0.8539709649871904,0.7849,1.1152,0.14466546112115733,,,1.5853,,,0.006997900629811056,,0.15582391897156211,0.38001140034201025,0.589,0.5099699117752052
1989-11-08,,,,0.6183144747418537,0.8549200649739249,0.7847,1.1142,0.1448225923244026,,,1.589,,,0.006978367062107466,,0.15593326056447843,0.379794910748196,0.588,0.5102040816326531
1989-11-09,,,,0.6154603643525357,0.8573388203017832,0.7882,1.1101,0.14477017734346725,,,1.5825,,,0.0069895855175788075,,0.1558967963208356,0.37972280235428135,0.5875,0.5106469897359955
1989-11-10,,,,0.608272506082725,0.8552125203112974,0.7871,1.1021,0.1440922190201729,,,1.5765,,,0.006971070059254096,,0.15513496742165683,0.378000378000378,0.5865,0.5105948429920858
1989-11-13,,,,0.6095702529716549,0.8557980316645271,0.7896,1.1056,0.14365752047119665,,,1.5817,,,0.006950719399457844,,0.15467904098994587,0.3771450122572129,0.589,0.5098139179199592
